epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,macro avg,0.7707810825520264,0.7276285142803106,0.7425220394317152,360.0,
,,,,,,,weighted avg,0.7701419631518606,0.7694444444444445,0.763640136350947,360.0,
1,2e-05,16,2,0.3,256,0.7527777777777778,,,,,,
,,,,,,,L,0.7956989247311828,0.7184466019417476,0.7551020408163265,103.0,
,,,,,,,N,0.7209302325581395,0.8908045977011494,0.7969151670951157,174.0,
,,,,,,,R,0.8076923076923077,0.5060240963855421,0.6222222222222222,83.0,
,,,,,,0.7527777777777778,,,,,,
,,,,,,,macro avg,0.7747738216605433,0.705091765342813,0.7247464767112214,360.0,
,,,,,,,weighted avg,0.7623258645858045,0.7527777777777778,0.7446755381196561,360.0,
2,2e-05,16,2,0.3,256,0.7472222222222222,,,,,,
,,,,,,,L,0.8160919540229885,0.6893203883495146,0.7473684210526316,103.0,
,,,,,,,N,0.7575757575757576,0.8620689655172413,0.8064516129032258,174.0,
,,,,,,,R,0.64,0.5783132530120482,0.6075949367088608,83.0,
,,,,,,0.7472222222222222,,,,,,
,,,,,,,macro avg,0.7378892371995821,0.7099008689596014,0.7204716568882393,360.0,
,,,,,,,weighted avg,0.7472101474515268,0.7472222222222222,0.7436997437789382,360.0,
1,2e-05,16,3,0.1,128,0.7527777777777778,,,,,,
,,,,,,,L,0.7708333333333334,0.7184466019417476,0.7437185929648241,103.0,
,,,,,,,N,0.7724867724867724,0.8390804597701149,0.8044077134986226,174.0,
