epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,0.7661064425770309,,,,,,
,,,,,,,macro avg,0.8007332333757203,0.5806423258958756,0.6025702601969426,714.0,
,,,,,,,weighted avg,0.7757400688453938,0.7661064425770309,0.7405284138806223,714.0,
2,2e-05,16,2,0.1,128,0.7913165266106442,,,,,,
,,,,,,,L,0.6877828054298643,0.7450980392156863,0.7152941176470589,204.0,
,,,,,,,N,0.8507795100222717,0.8781609195402299,0.8642533936651584,435.0,
,,,,,,,R,0.7045454545454546,0.41333333333333333,0.5210084033613446,75.0,
,,,,,,0.7913165266106442,,,,,,
,,,,,,,macro avg,0.7477025899991968,0.6788640973630832,0.7001853048911872,714.0,
,,,,,,,weighted avg,0.7888483028827585,0.7913165266106442,0.7856384544768135,714.0,
1,2e-05,16,2,0.1,256,0.7661064425770309,,,,,,
,,,,,,,L,0.6075471698113207,0.7892156862745098,0.6865671641791045,204.0,
,,,,,,,N,0.8677494199535963,0.8597701149425288,0.8637413394919169,435.0,
,,,,,,,R,0.6666666666666666,0.16,0.25806451612903225,75.0,
,,,,,,0.7661064425770309,,,,,,
,,,,,,,macro avg,0.7139877521438612,0.6029952670723462,0.6027910066000178,714.0,
,,,,,,,weighted avg,0.7722837819626384,0.7661064425770309,0.7494986314862726,714.0,
2,2e-05,16,2,0.1,256,0.7745098039215687,,,,,,
,,,,,,,L,0.6443514644351465,0.7549019607843137,0.6952595936794582,204.0,
,,,,,,,N,0.8484162895927602,0.8620689655172413,0.855188141391106,435.0,
,,,,,,,R,0.7272727272727273,0.32,0.4444444444444444,75.0,
,,,,,,0.7745098039215687,,,,,,
,,,,,,,macro avg,0.740013493766878,0.6456569754338517,0.6649640598383362,714.0,
,,,,,,,weighted avg,0.7773868897241947,0.7745098039215687,0.7663489242984229,714.0,
1,2e-05,16,2,0.3,128,0.7689075630252101,,,,,,
,,,,,,,L,0.6475770925110133,0.7205882352941176,0.6821345707656613,204.0,
,,,,,,,N,0.8248945147679325,0.8988505747126436,0.8602860286028603,435.0,
,,,,,,,R,0.8461538461538461,0.14666666666666667,0.25,75.0,
,,,,,,0.7689075630252101,,,,,,
,,,,,,,macro avg,0.7728751511442641,0.5887018255578094,0.5974735331228406,714.0,
,,,,,,,weighted avg,0.7764655171678373,0.7689075630252101,0.7452799368045366,714.0,
2,2e-05,16,2,0.3,128,0.7843137254901961,,,,,,
,,,,,,,L,0.7079207920792079,0.7009803921568627,0.7044334975369458,204.0,
,,,,,,,N,0.8351648351648352,0.8735632183908046,0.8539325842696629,435.0,
,,,,,,,R,0.6491228070175439,0.49333333333333335,0.5606060606060606,75.0,
,,,,,,0.7843137254901961,,,,,,
,,,,,,,macro avg,0.7307361447538622,0.6892923146270001,0.7063240474708898,714.0,
,,,,,,,weighted avg,0.7792671644358229,0.7843137254901961,0.7804069498603569,714.0,
1,2e-05,16,2,0.3,256,0.7633053221288515,,,,,,
,,,,,,,L,0.6129032258064516,0.7450980392156863,0.672566371681416,204.0,
,,,,,,,N,0.8425720620842572,0.8735632183908046,0.8577878103837472,435.0,
,,,,,,,R,0.8666666666666667,0.17333333333333334,0.28888888888888886,75.0,
,,,,,,0.7633053221288515,,,,,,
,,,,,,,macro avg,0.7740473181857919,0.5973315303132748,0.606414356984684,714.0,
,,,,,,,weighted avg,0.7794833404358095,0.7633053221288515,0.7451091092529488,714.0,
2,2e-05,16,2,0.3,256,0.7759103641456583,,,,,,
,,,,,,,L,0.6416666666666667,0.7549019607843137,0.6936936936936937,204.0,
,,,,,,,N,0.851685393258427,0.871264367816092,0.8613636363636363,435.0,
,,,,,,,R,0.7241379310344828,0.28,0.40384615384615385,75.0,
,,,,,,0.7759103641456583,,,,,,
,,,,,,,macro avg,0.7391633303198587,0.6353887762001352,0.6529678279678279,714.0,
,,,,,,,weighted avg,0.7782822001330559,0.7759103641456583,0.7653993793699676,714.0,
1,2e-05,16,3,0.1,128,0.7661064425770309,,,,,,
,,,,,,,L,0.6244897959183674,0.75,0.6815144766146993,204.0,
,,,,,,,N,0.8465011286681715,0.8620689655172413,0.8542141230068337,435.0,
